immer,0,0.0,10.2,100
ios_rule_script,1,4.3,5.9,8
iRingo,1,14.3,6.5,11
javascript-algorithms,4,11.4,6.9,100
JavaScript-Course-by-Clever-Programmer-,0,0.0,9.0,1
javascript-interview-questions,0,0.0,6.1,86
JavaScript,1,1.3,5.5,100
jira_clone,2,50.0,11.0,1
js-cookie,0,0.0,10.3,53
json-server,0,0.0,10.7,70
kit,0,0.0,8.3,100
koa,0,0.0,11,100
kodluyoruz-frontend-101-egitimi,2,2.5,3.7,3
konsta,1,11.1,8.2,13
koodo-reader,12,4.6,5.8,10
lax.js,0,0.0,8.9,14
layui,3,4.8,7.2,44
lazysizes,1,4.0,12.1,45
leetcode2,1,4.0,4.7,100
leetcode,0,0.0,6.7,76
lenis,0,0.0,6.8,18
leonsans,0,0.0,8.5,2
lexical,4,10.3,7.8,100
lifeRestart,8,2.6,6.7,31
lighthouse-ci,1,6.7,9.7,100
lighthouse,6,1.7,10.2,100
lingo3d,8,1.6,4.0,5
live,2,1.7,5.5,2
localForage,2,6.1,11.3,95
lossless-cut,2,7.4,6.9,94
lottie-web,1,1.0,9.2,84
luban-h5,1,16.7,6.8,11
Luckysheet,7,2.6,6.3,74
macintosh.js,7,1.6,9.4,14
MagicMirror,2,20.0,9.0,100
magnetW,1,25.0,7.0,3
markdown-it,3,8.8,10.9,73
marko,1,2.9,9.9,100
marktext,5,7.8,8.5,100
materialize,1,3.4,10.3,100
material,5,7.5,10.8,100
matter-js,2,4.1,11.1,24
mdx-deck,0,0.0,10.2,61
mdx,0,0.0,9.9,100
mermaid,2,9.5,8.5,100
minter-dapp,7,4.5,5.0,2
mithril.js,1,5.6,11.1,100
monaco-editor,1,14.3,9.3,100
mostly-adequate-guide,2,25.0,10.4,100
motionity,4,8.0,9.3,3
Motrix,1,8.3,6.7,67
mpvue,2,1.6,10.4,100
nanoid,0,0.0,9.6,100
ncc,0,0.0,9.8,56
ndb,1,25.0,10.7,11
NeteaseCloudMusicApi,2,4.4,6.9,84
next.js,4,8.3,9.6,100
nginx-proxy-manager,2,33.3,8.6,100
nginxconfig.io,0,0.0,7.8,48
nightmare,3,8.6,11.4,100
node-elm,1,1.0,6.5,4
node-express-boilerplate,1,25.0,6.9,17
node-express-course,6,1.7,5.0,1
node-lessons,1,5.3,9.7,19
node,22,1.6,10.9,100
normalizr,0,0.0,10.9,55
notion-zh_CN,0,0.0,8.0,2
NotionNext,2,7.7,5.6,40
nprogress,0,0.0,12,33
nylas-mail,4,2.4,10.9,89
octotree,2,4.5,10.8,65
odoo,19,3.8,8.1,100
omni,2,6.7,7.2,12
openzeppelin-contracts,0,0.0,8.8,100
PairDrop,1,16.7,7.2,65
PapaParse,1,2.9,11.0,100
parcel,2,2.8,9.8,100
parse-server,4,13.8,10.3,100
particles.js,1,20.0,11.5,13
pell,0,0.0,9.6,5
pipedream,3,2.1,7.8,100
pkg,0,0.0,9.5,67
plyr,1,16.7,9.7,100
popmotion,1,33.3,10.5,57
portfolio_website,0,0.0,5.0,2
pose-animator,0,0.0,0,0
postcat,2,4.5,6.0,10
preact,1,3.6,10.5,100
preline,0,0.0,6.7,9
prettier,3,4.7,10.8,100
pulsar,3,3.8,11.1,100
QQFlacMusicDownloader,3,2.3,4.8,6
quasar,6,10.2,8.4,100
quicklink,0,0.0,10.1,35
react-boilerplate,0,0.0,10.6,100
react-native-web,0,0.0,10.3,100
react-testing-library,0,0.0,9.8,100
react-virtualized,2,11.1,10.8,100
react-window,1,33.3,10.5,31
reactjs-interview-questions,0,0.0,7.1,91
readme-md-generator,1,16.7,8.6,24
RealChar,0,0.0,6.3,34
Recoil,0,0.0,9.5,99
redux-saga,2,9.5,10.7,100
ReLaXed,1,11.1,10.4,16
responsively-app,2,11.8,6.6,78
return-youtube-dislike,1,100.0,5.4,100
revanced-builder,0,0.0,5.1,36
rollup,2,1.9,10.5,100
RSSHub,6,10.9,7.1,100
scalene,0,0.0,8.2,40
Script,0,0.0,5.5,26
scrollreveal,0,0.0,10.5,10
semantic-release,0,0.0,9.8,100
serverless,3,9.1,10.7,100
shadowrocket-rules,0,0.0,10.0,2
sharp,1,1.1,10,100
shepherd,0,0.0,10.0,94
slash,0,0.0,4.9,60
slick,0,0.0,11.3,100
snowpack,1,4.2,10.2,100
social-analyzer,0,0.0,6.2,17
Sortable,0,0.0,10.8,100
spicetify-cli,0,0.0,6.4,83
spug,0,0.0,6.3,8
stitches,1,8.3,9.7,49
strapi,4,5.9,8.3,100
style2paints,5,4.1,9.3,8
superagent,30,1.3,7.1,21
svelte,2,6.2,9.8,100
SysMocap,4,10.0,9.0,1
tailblocks,0,0.0,6.1,7
techxuexi-js,0,0.0,4.2,9
terminalizer,1,25.0,9.3,8
tesseract.js,0,0.0,9.3,73
the-super-tiny-compiler,0,0.0,10.4,5
ToolJet,4,13.8,6.0,100
trilium,6,1.6,8.5,92
trix,0,0.0,12,53
tsdx,0,0.0,10.0,85
turbo,0,0.0,11.2,92
TwitchAdSolutions,0,0.0,7.5,6
uBlock,7,5.2,10.1,100
uFuzzy,0,0.0,9.3,3
umami,1,12.5,8.0,100
UnblockNeteaseMusic,1,12.5,7.8,9
uni-app,6,2.0,6.4,100
uPlot,0,0.0,10.0,38
uppy,4,19.0,10.0,100
uptime-kuma,2,14.3,7.1,100
vanillawebprojects,0,0.0,7.3,19
vant-weapp,1,14.3,7.3,100
van,0,0.0,6.5,10
velocity,2,2.9,11.5,44
vivus,0,0.0,10.6,22
Voyager,0,0.0,8.3,12
vue-admin-template,0,0.0,8.1,11
vue-cli,3,6.4,9.3,100
vue-router,1,4.2,10.0,100
Vue.Draggable,1,16.7,10.3,29
vuepress,1,6.7,9.3,100
vuex,1,12.5,10.0,100
WantWords,1,25.0,6.5,2
WatermelonDB,1,12.5,8.7,100
Web-Dev-For-Beginners,0,0.0,6.0,100
web-vitals,0,0.0,10.7,23
WebFundamentals,7,1.6,11.3,100
WebGL-Fluid-Simulation,1,12.5,7.0,1
WebGPT,0,0.0,8.3,7
webpack-dashboard,0,0.0,10.2,49
webtorrent,1,25.0,9.9,100
wechat-app-mall,3,2.3,8.5,24
wechat-bot,0,0.0,5.7,10
wekan,5,3.4,8.8,100
wepy,1,2.5,8.8,100
whatsapp-web.js,2,5.9,6.6,84
why-did-you-render,0,0.0,8.7,27
win11React,0,0.0,3.4,39
win12,1,4.0,2.8,16
winbox,1,14.3,8.3,7
wouter,0,0.0,9.3,33
x-spreadsheet,0,0.0,8.3,28
x-ui,3,1.2,5.8,5
yapi,8,2.7,8.1,76
yarn,0,0.0,11.7,100
You-Dont-Need-Lodash-Underscore,0,0.0,10.1,100
zdog,0,0.0,10.2,5
ZeroNet,3,2.1,9.3,100
zx,0,0.0,9.4,43
