docs,12,30.8,7.5,100
dotenv,1,50.0,10,71
downshift,1,33.3,10.0,100
draft-js,1,20.0,11.3,100
draggable,2,28.6,9.3,43
dragula,1,11.1,11.0,32
drawio-desktop,0,0.0,9.7,12
drawio,135,30.8,9.7,31
drei,155,58.5,8.5,100
duelyst,56,29.3,7.2,10
dva,1,14.3,9.3,87
easydiffusion,37,60.7,7.8,40
EasySpider,34,35.1,6.8,5
ecommerce_sanity_stripe,104,57.8,6.0,1
edex-ui,15,28.3,7.2,58
egg,3,30.0,9.8,100
eleventy,4,40.0,10.3,81
emotion,2,28.6,10.1,100
enzyme,1,20.0,10.4,100
eruda,5,33.3,8.8,16
es6tutorial,26,66.7,8.1,100
ethereumbook,0,0.0,8.8,100
evergreen,2,10.0,8.9,100
Fakeflix,1,25.0,5.0,2
fastify,5,29.4,9.5,100
feather,0,0.0,8.2,42
fetch,1,33.3,11.6,69
flexsearch,14,77.8,9.0,27
flowy,0,0.0,8.0,5
flutter-in-action,68,74.7,7.9,100
flux,2,18.2,11.0,100
flv.js,1,12.5,10.0,14
framework7,9,23.1,10.1,100
fuite,7,31.8,9.3,3
fullPage.js,56,65.1,10,100
Functional-Light-JS,1,11.1,9.7,30
gatsby,21,23.1,10.2,100
genshin-wish-export,233,55.0,6.5,24
git-history,0,0.0,9.2,17
gitbook,5,17.2,11.8,82
gitfolio,1,25.0,7.7,20
github-do-not-ban-us,0,0.0,7.8,100
github-readme-stats,2,18.2,6.1,100
gluon,1,25.0,5.0,10
gogocode,5,25.0,8.5,13
gridstudio,101,50.2,8.7,11
gun,49,35.5,10.4,100
hackathon-starter,2,22.2,10.3,100
hashlips_art_engine,0,0.0,6.3,10
heroicons,0,0.0,8.9,28
homepage,3,50.0,7.0,100
htmx,59,35.5,10.7,100
hyperapp,1,100.0,10.5,100
I-Still-Dont-Care-About-Cookies,2,100.0,6.8,13
immer,0,0.0,10.2,100
ios_rule_script,5,21.7,5.9,8
iRingo,1,14.3,6.5,11
javascript-algorithms,12,34.3,6.9,100
JavaScript-Course-by-Clever-Programmer-,0,0.0,9.0,1
javascript-interview-questions,1,100.0,6.1,86
JavaScript,15,19.5,5.5,100
jira_clone,2,50.0,11.0,1
js-cookie,0,0.0,10.3,53
json-server,1,50.0,10.7,70
kit,3,11.5,8.3,100
koa,1,33.3,11,100
kodluyoruz-frontend-101-egitimi,48,59.3,3.7,3
konsta,4,44.4,8.2,13
koodo-reader,96,36.6,5.8,10
lax.js,0,0.0,8.9,14
layui,24,38.1,7.2,44
lazysizes,8,32.0,12.1,45
leetcode,1,16.7,6.7,76
lenis,4,44.4,6.8,18
leonsans,4,50.0,8.5,2
lexical,11,28.2,7.8,100
lifeRestart,91,29.4,6.7,31
lighthouse-ci,3,20.0,9.7,100
lighthouse,161,44.4,10.2,100
lingo3d,241,49.0,4.0,5
live,43,35.5,5.5,2
localForage,15,45.5,11.3,95
lossless-cut,5,18.5,6.9,94
lottie-web,43,42.6,9.2,84
luban-h5,3,50.0,6.8,11
Luckysheet,131,49.4,6.3,74
macintosh.js,109,24.8,9.4,14
MagicMirror,4,40.0,9.0,100
magnetW,2,50.0,7.0,3
markdown-it,16,47.1,10.9,73
marko,7,20.6,9.9,100
marktext,15,23.4,8.5,100
materialize,6,20.7,10.3,100
material,16,23.9,10.8,100
matter-js,19,38.8,11.1,24
mdx-deck,1,50.0,10.2,61
mdx,2,28.6,9.9,100
mermaid,6,28.6,8.5,100
minter-dapp,36,23.1,5.0,2
mithril.js,3,16.7,11.1,100
monaco-editor,2,28.6,9.3,100
mostly-adequate-guide,5,62.5,10.4,100
motionity,11,22.0,9.3,3
Motrix,4,33.3,6.7,67
mpvue,70,56.0,10.4,100
nanoid,1,100.0,9.6,100
ncc,0,0.0,9.8,56
ndb,1,25.0,10.7,11
NeteaseCloudMusicApi,22,48.9,6.9,84
next.js,13,27.1,9.6,100
nginx-proxy-manager,2,33.3,8.6,100
nginxconfig.io,0,0.0,7.8,48
nightmare,24,68.6,11.4,100
node-elm,69,67.6,6.5,4
node-express-boilerplate,1,25.0,6.9,17
node-express-course,238,67.4,5.0,1
node-lessons,7,36.8,9.7,19
node,413,30.2,10.9,100
normalizr,0,0.0,10.9,55
notion-zh_CN,0,0.0,8.0,2
NotionNext,5,19.2,5.6,40
nprogress,0,0.0,12,33
nylas-mail,100,61.0,10.9,89
octotree,23,52.3,10.8,65
odoo,118,23.7,8.1,100
omni,16,53.3,7.2,12
openzeppelin-contracts,2,25.0,8.8,100
PairDrop,1,16.7,7.2,65
PapaParse,24,70.6,11.0,100
parcel,49,68.1,9.8,100
parse-server,9,31.0,10.3,100
particles.js,1,20.0,11.5,13
pell,0,0.0,9.6,5
pipedream,23,16.2,7.8,100
pkg,3,14.3,9.5,67
plyr,2,33.3,9.7,100
popmotion,2,66.7,10.5,57
portfolio_website,0,0.0,5.0,2
pose-animator,3,60.0,0,0
postcat,12,27.3,6.0,10
preact,8,28.6,10.5,100
preline,5,62.5,6.7,9
prettier,20,31.2,10.8,100
pulsar,16,20.5,11.1,100
QQFlacMusicDownloader,77,59.7,4.8,6
quasar,17,28.8,8.4,100
quicklink,1,20.0,10.1,35
react-boilerplate,1,11.1,10.6,100
react-native-web,2,20.0,10.3,100
react-testing-library,1,100.0,9.8,100
react-virtualized,5,27.8,10.8,100
react-window,2,66.7,10.5,31
reactjs-interview-questions,0,0.0,7.1,91
readme-md-generator,1,16.7,8.6,24
RealChar,2,66.7,6.3,34
Recoil,0,0.0,9.5,99
redux-saga,8,38.1,10.7,100
ReLaXed,1,11.1,10.4,16
responsively-app,3,17.6,6.6,78
return-youtube-dislike,1,100.0,5.4,100
revanced-builder,1,16.7,5.1,36
rollup,14,13.3,10.5,100
RSSHub,15,27.3,7.1,100
scalene,1,25.0,8.2,40
Script,5,38.5,5.5,26
scrollreveal,0,0.0,10.5,10
semantic-release,0,0.0,9.8,100
serverless,10,30.3,10.7,100
shadowrocket-rules,1,33.3,10.0,2
sharp,59,65.6,10,100
shepherd,1,20.0,10.0,94
slash,0,0.0,4.9,60
slick,1,16.7,11.3,100
snowpack,5,20.8,10.2,100
social-analyzer,1,25.0,6.2,17
Sortable,4,36.4,10.8,100
spicetify-cli,0,0.0,6.4,83
spug,2,15.4,6.3,8
stitches,2,16.7,9.7,49
strapi,14,20.6,8.3,100
style2paints,43,35.0,9.3,8
superagent,447,19.0,7.1,21
svelte,11,34.4,9.8,100
SysMocap,9,22.5,9.0,1
tailblocks,1,14.3,6.1,7
techxuexi-js,1,33.3,4.2,9
terminalizer,0,0.0,9.3,8
tesseract.js,2,66.7,9.3,73
the-super-tiny-compiler,0,0.0,10.4,5
ToolJet,11,37.9,6.0,100
trilium,132,34.3,8.5,92
trix,1,14.3,12,53
tsdx,1,100.0,10.0,85
turbo,0,0.0,11.2,92
TwitchAdSolutions,1,50.0,7.5,6
uBlock,35,25.9,10.1,100
uFuzzy,62,61.4,9.3,3
umami,2,25.0,8.0,100
UnblockNeteaseMusic,1,12.5,7.8,9
uni-app,128,42.4,6.4,100
uPlot,13,39.4,10.0,38
uppy,8,38.1,10.0,100
uptime-kuma,4,28.6,7.1,100
vanillawebprojects,1,50.0,7.3,19
vant-weapp,3,42.9,7.3,100
van,0,0.0,6.5,10
velocity,35,50.7,11.5,44
vivus,0,0.0,10.6,22
Voyager,0,0.0,8.3,12
vue-admin-template,0,0.0,8.1,11
vue-cli,14,29.8,9.3,100
vue-router,12,50.0,10.0,100
Vue.Draggable,2,33.3,10.3,29
vuepress,6,40.0,9.3,100
vuex,2,25.0,10.0,100
WantWords,3,75.0,6.5,2
WatermelonDB,5,62.5,8.7,100
Web-Dev-For-Beginners,6,60.0,6.0,100
web-vitals,0,0.0,10.7,23
WebFundamentals,299,66.9,11.3,100
WebGL-Fluid-Simulation,3,37.5,7.0,1
WebGPT,2,40.0,8.3,7
webpack-dashboard,1,33.3,10.2,49
webtorrent,2,50.0,9.9,100
wechat-app-mall,54,41.9,8.5,24
wechat-bot,0,0.0,5.7,10
wekan,55,37.7,8.8,100
wepy,12,30.0,8.8,100
whatsapp-web.js,21,61.8,6.6,84
why-did-you-render,2,33.3,8.7,27
win11React,1,25.0,3.4,39
win12,15,60.0,2.8,16
winbox,6,85.7,8.3,7
wouter,1,50.0,9.3,33
x-spreadsheet,90,68.7,8.3,28
x-ui,163,64.4,5.8,5
yapi,133,44.2,8.1,76
yarn,2,40.0,11.7,100
You-Dont-Need-Lodash-Underscore,0,0.0,10.1,100
zdog,0,0.0,10.2,5
ZeroNet,60,41.1,9.3,100
zx,1,50.0,9.4,43
